Order No.,Client OrderID,Order Type,Sub Order Type,Customer Name,Customer Phone,GSTIN,Customer Address,Delivery Boy,Delivery Boy Number,Items,My Amount (₹),Total Discount (₹),Delivery Charge (₹),Container Charge (₹),Total Tax (₹),Round Off (₹),Grand Total (₹),Payment Type,Payment Description,Status,Created,Sequence Name
12682,,Dine In (5),Non AC,,,,,,,"Chapati, Veg Thali",100.00,0.00,0.00,0.00,5.00,0.00,105.00,Cash,,Printed,11 Jul 2025 22:30:00,
12681,,Dine In (16),AC,,,,,,,"Bangda Thali, Bombil Fry, Schezwan Sauce, Tuborg Strong (500 ML), Tuborg Strong (650 Ml)",1105.00,0.00,0.00,0.00,85.50,0.50,1191.00,Cash,,Printed,11 Jul 2025 22:25:01,
12680,,Pick Up,Pick Up,,,,,,,"Bhakri, Bombil Fry",360.00,54.00,0.00,0.00,15.30,-0.30,321.00,Cash,,Printed,11 Jul 2025 22:22:57,
12679,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 22:20:50,
12678,,Dine In (14),AC,,,,,,,"Chapati, Mutton Thali, Prawns Thali",704.00,0.00,0.00,0.00,35.20,-0.20,739.00,Cash,,Printed,11 Jul 2025 22:20:27,
12677,,Pick Up,Pick Up,,,,,,,sukha jawala,80.00,0.00,0.00,0.00,4.00,0.00,84.00,Cash,,Printed,11 Jul 2025 22:19:13,
12676,,Pick Up,Pick Up,,,,,,,"Bhakri, Mutton Kheema, Prawns Biryani, Solkadi, Steam Rice (Half), Surmai Tawa Fry(2Pcs)",1254.00,188.10,0.00,0.00,53.30,-0.20,1119.00,Cash,,Printed,11 Jul 2025 22:15:59,
12675,,Dine In (5),Non AC,,,,,,,"Bhakri, Packaged Water, Pomfret Thali",390.00,0.00,0.00,0.00,19.50,0.50,410.00,Cash,,Printed,11 Jul 2025 22:13:38,
12674,,Dine In (11),AC,,,,,,,"Bombil Fry, Chicken Roast Fry(6pc), Kingfisher Mid (650 Ml), Kingfisher Strong (650 Ml), Mandeli Fry, Mix Seafood Platter Tawa Fry",2370.00,0.00,0.00,0.00,170.50,0.50,2541.00,Cash,,Printed,11 Jul 2025 22:12:59,
12673,,Dine In (12),AC,,,,,,,"Fresh Lime Soda, Mix Seafood Platter Tawa Fry, Neer Dosa Per Pc, Soft Drink 300 Ml, Surmai Thali",1100.00,0.00,0.00,0.00,55.00,0.00,1155.00,Cash,,Printed,11 Jul 2025 22:11:23,
12672,,Dine In (21),AC,,,,,,,"Black Dog (180 Ml), Boiled Sheng, Chakli, Packaged Water, Pomfret Billa Tawa Fry, rawas jumbo tawa fry",3180.00,0.00,0.00,0.00,236.00,0.00,3416.00,Cash,,Printed,11 Jul 2025 22:03:12,
12671,,Dine In (20),AC,,,,,,,"Blenders Reserve (90 Ml), Chicken Handi (Half), Kollum Rice (Full), Packaged Water, Schezwan Sauce, Soft Drink 300 Ml, Surmai Tawa Fry(2Pcs), Veg Munchurian Dry",1540.00,0.00,0.00,0.00,95.00,0.00,1635.00,Cash,,Printed,11 Jul 2025 22:01:40,
12670,7057252048,Delivery,Zomato,,,,,,,"Mandeli Fry, Surmai Masala",480.00,0.00,0.00,0.00,24.00,0.00,504.00,Online,,Printed,11 Jul 2025 21:54:06,
12669,,Dine In (6),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 21:51:27,
12668,,Dine In (15),AC,,,,,,,"Bhakri, Chana Masala, Chapati, Chicken Biryani, Chicken Crispy, Chicken Masala Boneless, Dal Fry, Jeera Rice, King Prawns Tawa Fry, Masala Papad, Packaged Water, Prawns Masala, Roasted Papad, Soft Drink 600 Ml, Surmai Tawa Fry(2Pcs), Veg Handi, Veg Manchhow Soup",6268.00,0.00,0.00,0.00,313.40,-0.40,6581.00,Cash,,Printed,11 Jul 2025 21:47:27,
12667,,Dine In (1),Non AC,,,,,,,"Royalstag (90 Ml), Soft Drink 300 Ml",200.00,0.00,0.00,0.00,18.50,0.50,219.00,Cash,,Printed,11 Jul 2025 21:42:08,
12666,7053385627,Delivery,Zomato,,,,,,,Mutton Biryani,350.00,0.00,0.00,0.00,17.50,0.50,368.00,Online,,Cancelled,11 Jul 2025 21:40:58,
12665,,Dine In (3A),Non AC,,,,,,,"Paneer Chilli, Royalstag (180 Ml)",555.00,0.00,0.00,0.00,44.26,-0.26,599.00,Cash,,Printed,11 Jul 2025 21:37:39,
12664,,Dine In (5),Non AC,,,,,,,"Blenders Reserve (180 Ml), Blenders Reserve (90 Ml), Packaged Water, Prawns Fry, Prawns Masala Fry, Soda 300ml",2755.00,0.00,0.00,0.00,223.26,-0.26,2978.00,Cash,,Printed,11 Jul 2025 21:36:59,
12663,7059740432,Delivery,Zomato,,,,,,,Prawns Biryani,340.00,0.00,0.00,0.00,17.00,0.00,357.00,Online,,Printed,11 Jul 2025 21:36:24,
12662,,Dine In (6A),Non AC,,,,,,,"Bombil Fry, Tuborg Strong (500 ML), Tuborg Strong (650 Ml)",775.00,0.00,0.00,0.00,67.50,0.50,843.00,Cash,,Printed,11 Jul 2025 21:27:56,
12661,,Dine In (22),AC,,,,,,,"Bacardi Black Rum (180 Ml), Bombil Thali, Masala Papad, Packaged Water, Surmai Thali",970.00,0.00,0.00,0.00,64.50,0.50,1035.00,Cash,,Printed,11 Jul 2025 21:27:05,
12660,,Dine In (6),Non AC,,,,,,,"Bacardi Black Rum (180 Ml), Bacardi Black Rum (90 Ml), Boiled Eggs, Chicken Munchow Soup, Veg Manchhow Soup",805.00,0.00,0.00,0.00,62.76,0.24,868.00,Cash,,Printed,11 Jul 2025 21:26:30,
12659,211218816682327,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,Prawns Biryani,340.00,0.00,0.00,10.00,17.00,0.00,367.00,Online,,Printed,11 Jul 2025 21:24:45,
12658,,Dine In (17),AC,,,,,,,"Fresh Lime Water, Macdowell Rum (60 Ml), Neer Dosa Per Pc, Prawns Ghee Roast, Soft Drink 300 Ml, Surmai Fry (2Pcs)",1030.00,0.00,0.00,0.00,63.50,0.50,1094.00,Cash,,Printed,11 Jul 2025 21:24:04,
12657,,Pick Up,Pick Up,,,,,,,Chicken Fried Rice,260.00,39.00,0.00,0.00,11.06,-0.06,232.00,Cash,,Printed,11 Jul 2025 21:17:41,
12656,,Dine In (18),AC,,,,,,,"Chicken Crispy, Chicken Lolypop Full, Chicken Munchow Soup, Mandeli Fry, Packaged Water, Soda 300ml, Soda 500ml",1300.00,195.00,0.00,0.00,55.26,-0.26,1160.00,Cash,,Printed,11 Jul 2025 21:14:40,
12655,,Dine In (2),Non AC,,,,,,,"Macdowell Rum (180 Ml), Mandeli Fry, Mc Dowell (180 Ml), Mc Dowell (90 Ml), Packaged Water",1185.00,0.00,0.00,0.00,108.26,-0.26,1293.00,Cash,,Printed,11 Jul 2025 21:14:02,
12654,,Dine In (4),Non AC,,,,,,,"Packaged Water, Royalstag (180 Ml), Royalstag (30 Ml)",440.00,0.00,0.00,0.00,42.50,0.50,483.00,Cash,,Printed,11 Jul 2025 21:13:29,
12653,7059098769,Delivery,Zomato,,,,,,,Surmai Fry (2Pcs),350.00,0.00,0.00,0.00,17.50,0.50,368.00,Online,,Printed,11 Jul 2025 21:12:08,
12652,,Dine In (3),Non AC,,,,,,,"Chicken Chilly Dry, Tuborg Strong (650 Ml)",540.00,0.00,0.00,0.00,43.26,-0.26,583.00,Cash,,Printed,11 Jul 2025 21:03:56,
12651,7057857657,Delivery,Zomato,,,,,,,"Chicken Ghee Roast (Boneless), Neer Dosa[2 Pcs], Prawns Biryani",720.00,0.00,0.00,0.00,36.00,0.00,756.00,Online,,Printed,11 Jul 2025 21:00:37,
12650,7054960985,Delivery,Zomato,,,,,,,"Mutton Masala Fry, Prawns Masala",600.00,0.00,0.00,0.00,30.00,0.00,630.00,Online,,Printed,11 Jul 2025 20:50:03,
12649,7051796824,Delivery,Zomato,,,,,,,Prawns Biryani,340.00,0.00,0.00,0.00,17.00,0.00,357.00,Online,,Printed,11 Jul 2025 20:46:43,
12648,7060467395,Delivery,Zomato,,,,,,,Prawns Biryani,680.00,0.00,0.00,0.00,34.00,0.00,714.00,Online,,Printed,11 Jul 2025 20:40:34,
12647,,Dine In (5A),Non AC,,,,,,,Kingfisher Strong (650 Ml),325.00,0.00,0.00,0.00,32.50,0.50,358.00,Cash,,Printed,11 Jul 2025 20:33:09,
12646,,Dine In (1),Non AC,,,,,,,"Imperial Blue (180 Ml), Packaged Water, Pomfret Billa Tawa Fry",860.00,0.00,0.00,0.00,59.00,0.00,919.00,Cash,,Printed,11 Jul 2025 20:32:52,
12645,,Dine In (4),Non AC,,,,,,,"Chapati, Chicken Thali, Royal Challenge (30 Ml), Royal Challenge (90 Ml)",490.00,0.00,0.00,0.00,37.00,0.00,527.00,Cash,,Printed,11 Jul 2025 20:31:02,
12644,211215474056392,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,Surmai Fry (2pcs),350.00,0.00,0.00,10.00,17.50,0.50,378.00,Online,,Printed,11 Jul 2025 20:28:26,
12643,211215356570210,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,"Chapati, Kollum Rice (Half), Mutton Biryani, Mutton Ghee Roast, Special Sukka Bhaji",970.00,0.00,0.00,10.00,48.50,0.50,1029.00,Online,,Printed,11 Jul 2025 20:27:41,
12642,7059782614,Delivery,Zomato,,,,,,,Chicken Biryani,310.00,0.00,0.00,0.00,15.50,0.50,326.00,Online,,Printed,11 Jul 2025 20:25:04,
12641,7051419048,Delivery,Zomato,,,,,,,"Chapati, Chicken Ghee Roast (Boneless), Neer Dosa[2 Pcs]",580.00,0.00,0.00,0.00,29.00,0.00,609.00,Online,,Printed,11 Jul 2025 20:14:08,
12640,,Dine In (21),AC,,,,,,,Chicken Munchow Soup,180.00,0.00,0.00,0.00,9.00,0.00,189.00,Cash,,Printed,11 Jul 2025 19:58:58,
12639,,Dine In (16),AC,,,,,,,"Budwiser Mild (650 Ml), Red Bull",590.00,0.00,0.00,0.00,49.50,0.50,640.00,Cash,,Printed,11 Jul 2025 19:56:25,
12638,,Dine In (4),Non AC,,,,,,,Mc Dowell (180 Ml),300.00,0.00,0.00,0.00,30.00,0.00,330.00,Cash,,Printed,11 Jul 2025 19:51:34,
12637,,Dine In (2),Non AC,,,,,,,Royalstag (60 Ml),140.00,0.00,0.00,0.00,14.00,0.00,154.00,Cash,,Printed,11 Jul 2025 19:49:25,
12636,,Dine In (2),Non AC,,,,,,,Royalstag (180 Ml),330.00,0.00,0.00,0.00,33.00,0.00,363.00,Cash,,Printed,11 Jul 2025 19:39:26,
12635,,Dine In (3),Non AC,,,,,,,"Budwiser Mild (650 Ml), Finger Chips",850.00,0.00,0.00,0.00,80.00,0.00,930.00,Cash,,Printed,11 Jul 2025 19:32:01,
12634,,Dine In (5),Non AC,,,,,,,Mc Dowell Luxury (180 Ml),580.00,0.00,0.00,0.00,58.00,0.00,638.00,Cash,,Printed,11 Jul 2025 19:30:41,
12633,,Dine In (6),Non AC,,,,,,,"Blenders Pride (60 Ml), Blenders Pride (90 Ml), Packaged Water",600.00,60.00,0.00,0.00,52.66,0.34,593.00,Cash,,Printed,11 Jul 2025 19:02:12,
12632,,Dine In (3),Non AC,,,,,,,Dsp Black (180 Ml),280.00,0.00,0.00,0.00,28.00,0.00,308.00,Cash,,Printed,11 Jul 2025 18:33:58,
12631,,Dine In (5),Non AC,,,,,,,"Budwiser Mild (650 Ml), Budwiser Strong (500 ML), Calsberg Mild, crab jumbo ghee rost, salad half",4110.00,0.00,0.00,0.00,351.00,0.00,4461.00,Cash,,Printed,11 Jul 2025 18:22:29,
12630,,Dine In (2),Non AC,,,,,,,Veg Biryani,200.00,0.00,0.00,0.00,10.00,0.00,210.00,Cash,,Printed,11 Jul 2025 16:21:37,
12629,,Dine In (3),Non AC,,,,,,,"Bangda Thali, Neer Dosa Per Pc, Soft Drink 300 Ml, Veg Thali",415.00,0.00,0.00,0.00,20.76,0.24,436.00,Cash,,Printed,11 Jul 2025 16:01:15,
12628,,Dine In (18),AC,,,,,,,"Bhakri, Budwiser Mild (330 Ml), Budwiser Mild (650 Ml), Chana Masala, cheese cube, Halwa Fry, Kollum Rice (Half), Macdowell Rum (180 Ml), Macdowell Rum (90 Ml), Neer Dosa Per Pc, Royalstag (180 Ml), Royalstag (90 Ml), Soda 300ml, Veg Munchurian Dry",2592.00,0.00,0.00,0.00,211.60,0.40,2804.00,Cash,,Printed,11 Jul 2025 15:58:36,
12627,,Dine In (15),AC,,,,,,,"Bangda Thali, Bhakri, Prawns Chilli",606.00,0.00,0.00,0.00,30.30,-0.30,636.00,Cash,,Printed,11 Jul 2025 15:53:54,
12626,,Dine In (17),AC,,,,,,,Veg Thali,90.00,0.00,0.00,0.00,4.50,0.50,95.00,Cash,,Printed,11 Jul 2025 15:34:47,
12625,,Dine In (22),AC,,,,,,,"Bhakri, Pomfret Thali",1293.00,129.30,0.00,0.00,58.18,0.12,1222.00,Cash,,Printed,11 Jul 2025 15:32:08,
12624,,Dine In (6),Non AC,,,,,,,"Bhakri, Veg Thali",90.00,0.00,0.00,0.00,4.50,0.50,95.00,Cash,,Printed,11 Jul 2025 15:30:01,
12623,,Dine In (5),Non AC,,,,,,,"Chapati, Veg Thali",85.00,0.00,0.00,0.00,4.26,-0.26,89.00,Cash,,Printed,11 Jul 2025 15:26:43,
12622,,Dine In (4),Non AC,,,,,,,"Bangda Thali, Soft Drink 300 Ml",255.00,0.00,0.00,0.00,12.76,0.24,268.00,Cash,,Printed,11 Jul 2025 15:22:45,
12621,,Dine In (3A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 15:19:14,
12620,,Dine In (2),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 15:19:05,
12619,,Dine In (3),Non AC,,,,,,,"Chapati, Veg Thali",100.00,0.00,0.00,0.00,5.00,0.00,105.00,Cash,,Printed,11 Jul 2025 15:15:58,
12618,,Dine In (6),Non AC,,,,,,,"Bhakri, Chapati, Konkan Swad Special Seafood Thali, Packaged Water, Pomfret Thali",870.00,0.00,0.00,0.00,43.50,0.50,914.00,Cash,,Printed,11 Jul 2025 15:14:59,
12617,,Dine In (10),AC,,,,,,,"Caramel Custard, Fish Gravy, Kingfisher Mid (650 Ml), Mix Seafood Platter Fry, Steam Rice (Half)",1230.00,0.00,0.00,0.00,79.50,0.50,1310.00,Cash,,Printed,11 Jul 2025 15:14:41,
12616,,Dine In (5A),Non AC,,,,,,,"Chapati, Veg Thali",85.00,0.00,0.00,0.00,4.26,-0.26,89.00,Cash,,Printed,11 Jul 2025 15:11:04,
12615,,Dine In (21),AC,,,,,,,"Bhakri, Packaged Water, Pomfret Thali, Soft Drink 600 Ml, Surmai Thali",1188.00,0.00,0.00,0.00,59.40,-0.40,1247.00,Cash,,Printed,11 Jul 2025 15:10:10,
12614,,Dine In (5A),Non AC,,,,,,,"Chicken Thali, Packaged Water, Royal Challenge (180 Ml)",585.00,0.00,0.00,0.00,45.76,0.24,631.00,Cash,,Printed,11 Jul 2025 15:03:40,
12613,,Dine In (4A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 15:01:12,
12612,,Dine In (11),AC,,,,,,,"Bhakri, Mutton Biryani, Soft Drink 600 Ml, Surmai Thali",776.00,0.00,0.00,0.00,38.80,0.20,815.00,Cash,,Printed,11 Jul 2025 14:59:29,
12611,,Dine In (19),AC,,,,,,,"Fry Papad, Soft Drink 300 Ml, Veg Thali",160.00,0.00,0.00,0.00,8.00,0.00,168.00,Cash,,Printed,11 Jul 2025 14:58:53,
12610,,Dine In (2),Non AC,,,,,,,"Imperial Blue (180 Ml), Veg Thali",370.00,0.00,0.00,0.00,33.50,0.50,404.00,Cash,,Printed,11 Jul 2025 14:55:57,
12609,,Dine In (14),AC,,,,,,,"Bhakri, Crab Thali, Royalstag (180 Ml), Soda 300ml, Surmai Thali",1088.00,0.00,0.00,0.00,71.90,0.10,1160.00,Cash,,Printed,11 Jul 2025 14:52:33,
12608,7050783441,Delivery,Zomato,,,,,,,Mutton Biryani,350.00,0.00,0.00,0.00,17.50,0.50,368.00,Online,,Printed,11 Jul 2025 14:50:49,
12607,,Dine In (17),AC,,,,,,,"American Nuts Kulfi, Bhakri, Chicken Hot Garlic, Dal Fry, Jeera Rice, Kollum Rice (Full), Mutton Handi (Half), Packaged Water, Soya Chilly, Veg Kolhapuri",2042.00,0.00,0.00,0.00,92.10,-0.10,2134.00,Cash,,Printed,11 Jul 2025 14:50:43,
12606,,Dine In (2),Non AC,,,,,,,"Bangda Thali, Chapati",255.00,0.00,0.00,0.00,12.76,0.24,268.00,Cash,,Printed,11 Jul 2025 14:25:45,
12605,,Dine In (4A),Non AC,,,,,,,"Chicken Lolypop Full, Veg Thali",420.00,0.00,0.00,0.00,21.00,0.00,441.00,Cash,,Printed,11 Jul 2025 14:23:10,
12604,,Dine In (7),AC,,,,,,,"Bhakri, Chapati, Packaged Water, Prawns Thali, Surmai Thali, Veg Thali",870.00,0.00,0.00,0.00,43.50,0.50,914.00,Cash,,Printed,11 Jul 2025 14:22:04,
12603,,Dine In (6),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 14:21:30,
12602,,Dine In (11),AC,,,,,,,"Chicken Manchurian Rice, Chicken Schezwan Rice, Prawns Schezwan Fried Rice",850.00,0.00,0.00,0.00,42.50,0.50,893.00,Cash,,Printed,11 Jul 2025 14:18:29,
12601,,Dine In (16),AC,,,,,,,"Bhakri, Kingfisher Strong (650 Ml), Mutton Thali",1414.00,0.00,0.00,0.00,87.70,0.30,1502.00,Cash,,Printed,11 Jul 2025 14:16:33,
12600,,Dine In (5),Non AC,,,,,,,"Neer Dosa Per Pc, Veg Thali",106.00,0.00,0.00,0.00,5.30,-0.30,111.00,Cash,,Printed,11 Jul 2025 14:13:13,
12599,,Pick Up,Pick Up,,,,,,,"Bhakri, Kollum Rice (Half), Mutton Handi (Half), Solkadi",594.00,89.10,0.00,0.00,25.24,-0.14,530.00,Cash,,Printed,11 Jul 2025 14:08:32,
12598,,Dine In (12),AC,,,,,,,Prawns Thali,320.00,0.00,0.00,0.00,16.00,0.00,336.00,Cash,,Printed,11 Jul 2025 14:08:05,
12597,,Dine In (6),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 14:07:42,
12596,,Dine In (6A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 14:06:39,
12595,,Dine In (21),AC,,,,,,,"Bhakri, Kollum Rice (Half), Non-veg Thali",594.00,0.00,0.00,0.00,29.70,0.30,624.00,Cash,,Printed,11 Jul 2025 14:02:25,
12594,,Dine In (4),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 14:00:38,
12593,,Dine In (9),AC,,,,,,,"Chicken Thali, Lp Mild, Non-veg Thali, Red Bull, Surmai Thali",1980.00,0.00,0.00,0.00,126.00,0.00,2106.00,Cash,,Printed,11 Jul 2025 14:00:18,
12592,,Dine In (3),Non AC,,,,,,,"Egg Omelette, Veg Thali",150.00,0.00,0.00,0.00,7.50,0.50,158.00,Cash,,Printed,11 Jul 2025 13:58:01,
12591,,Dine In (4A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 13:56:45,
12590,,Dine In (6),Non AC,,,,,,,Veg Biryani,200.00,0.00,0.00,0.00,10.00,0.00,210.00,Cash,,Printed,11 Jul 2025 13:54:42,
12589,,Dine In (19),AC,,,,,,,Veg Thali,90.00,0.00,0.00,0.00,4.50,0.50,95.00,Cash,,Printed,11 Jul 2025 13:50:50,
12588,,Dine In (22),AC,,,,,,,Fresh Lime Soda,140.00,21.00,0.00,0.00,5.96,0.04,125.00,Cash,,Printed,11 Jul 2025 13:49:39,
12587,,Dine In (22),AC,,,,,,,"Chicken Thali, Surmai Thali",550.00,0.00,0.00,0.00,27.50,0.50,578.00,Cash,,Printed,11 Jul 2025 13:49:11,
12586,,Dine In (8),AC,,,,,,,"Chapati, Chicken Masala Fry",404.00,0.00,0.00,0.00,20.20,-0.20,424.00,Cash,,Printed,11 Jul 2025 13:48:13,
12585,,Dine In (14),AC,,,,,,,Chicken Thali,250.00,0.00,0.00,0.00,12.50,0.50,263.00,Cash,,Printed,11 Jul 2025 13:46:54,
12584,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 13:45:43,
12583,,Dine In (20),AC,,,,,,,"Bombil Fry, Chapati, Paneer Mushroom Masala, Pomfret Thali, Solkadi, Veg Crispy",1578.00,0.00,0.00,0.00,78.90,0.10,1657.00,Cash,,Printed,11 Jul 2025 13:44:16,
12582,,Dine In (18),AC,,,,,,,"Bombil Thali, Chicken Chilly Dry, Chicken Thali, Surmai Thali",1340.00,0.00,0.00,0.00,67.00,0.00,1407.00,Cash,,Printed,11 Jul 2025 13:43:21,
12581,,Dine In (1),Non AC,,,,,,,"Fry Papad, Masala Papad, Veg Thali",290.00,0.00,0.00,0.00,14.50,0.50,305.00,Cash,,Printed,11 Jul 2025 13:35:17,
12580,,Dine In (6),Non AC,,,,,,,"Egg Omelette, Veg Thali",150.00,0.00,0.00,0.00,7.50,0.50,158.00,Cash,,Printed,11 Jul 2025 13:31:02,
12579,,Dine In (2),Non AC,,,,,,,"Bhakri, Paneer Masala, Soft Drink 300 Ml, Veg Handi, Veg Thali",690.00,0.00,0.00,0.00,34.50,0.50,725.00,Cash,,Printed,11 Jul 2025 13:30:50,
12578,,Pick Up,Pick Up,,,,,,,"Chicken Fried Rice, Veg Fried Rice",1460.00,219.00,0.00,0.00,62.06,-0.06,1303.00,Cash,,Printed,11 Jul 2025 13:30:26,
12577,,Dine In (17),AC,,,,,,,"Chapati, Chicken Thali, Prawns Thali",642.00,0.00,0.00,0.00,32.10,-0.10,674.00,Cash,,Printed,11 Jul 2025 13:28:23,
12576,,Dine In (3A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 13:27:57,
12575,,Dine In (6A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 13:27:19,
12574,,Dine In (5A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 13:27:15,
12573,,Pick Up,Pick Up,,,,,,,Chapati,54.00,0.00,0.00,0.00,2.70,0.30,57.00,Cash,,Printed,11 Jul 2025 13:15:14,
12572,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 13:02:18,
12571,7055305448,Delivery,Zomato,,,,,,,Prawns Biryani,340.00,0.00,0.00,0.00,17.00,0.00,357.00,Online,,Printed,11 Jul 2025 12:57:19,
12570,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,11 Jul 2025 12:49:38,
12569,,Dine In (6),Non AC,,,,,,,Bombil Thali,225.00,0.00,0.00,0.00,11.26,-0.26,236.00,Cash,,Printed,11 Jul 2025 12:49:01,
12568,,Pick Up,Pick Up,,,,,,,Egg Omelette,100.00,15.00,0.00,0.00,4.26,-0.26,89.00,Cash,,Printed,11 Jul 2025 12:44:56,
12567,7054674630,Delivery,Zomato,,,,,,,"Kollum Rice (Half), Prawns Ghee Roast",400.00,0.00,0.00,0.00,20.00,0.00,420.00,Online,,Printed,11 Jul 2025 12:44:36,
12566,7037038289,Delivery,Zomato,,,,,,,Prawns Biryani,340.00,0.00,0.00,0.00,17.00,0.00,357.00,Online,,Printed,11 Jul 2025 12:17:45,
12565,211185421038358,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,Egg Bhurji,400.00,0.00,0.00,10.00,20.00,0.00,430.00,Online,,Printed,11 Jul 2025 12:12:28,
12564,,Pick Up,Pick Up,,,,,,,"Bacardi Black Rum (180 Ml), Blenders Pride (180 Ml), Blenders Pride 750, Blue Riband (180 Ml), Budwiser Mild (650 Ml), Budwiser Strong (500 ML), Budwiser Strong (650 Ml), Dsp Black (180 Ml), Dsp Black (90 Ml), Haywards 180ml, Heineken (650 Ml), Kingfisher Strong (500 ML), Kingfisher Strong (650 Ml), Kingfisher Ultra (330 Ml), Kingfisher Ultra (650 Ml), Lp  Strong, Lp Mild, Macdowell Rum (180 Ml), Magic Moment (180 Ml), Magic Moment Apple (180 Ml), Mc Dowell (180 Ml), Mc Dowell Luxury (180 Ml), Mcd No 1 750ml, Officers Choice, Packaged Water, Red Bull, Romanov (180 Ml), Romanov 750ml, Romanov Apple (180 Ml), Royal Challenge (90 Ml), Royalstag (180 Ml), Royalstag (90 Ml), Smirnoff 750ml, Sterling Reserve B7 180ml (180 Ml), Tuborg Strong (650 Ml)",86040.00,0.00,0.00,0.00,47.76,0.24,86088.00,Cash,,Printed,11 Jul 2025 02:30:16,
12563,,Dine In (1),Non AC,,,,,,,"Chapati, Crab Thali, Soft Drinks 250ml",395.00,0.00,0.00,0.00,19.76,0.24,415.00,Cash,,Printed,11 Jul 2025 00:54:06,
12562,,Pick Up,Pick Up,,,,,,,Fish Gravy,120.00,18.00,0.00,0.00,5.10,-0.10,107.00,Cash,,Printed,11 Jul 2025 00:38:26,
12561,,Dine In (18),AC,,,,,,,"Kingfisher Ultra (330 Ml), Mutton Thali",590.00,0.00,0.00,0.00,42.50,0.50,633.00,Cash,,Printed,11 Jul 2025 00:37:12,
12560,,Pick Up,Pick Up,,,,,,,"Prawns Koliwada, Surmai Tawa Fry(2Pcs)",650.00,97.50,0.00,0.00,27.62,-0.12,580.00,Cash,,Printed,11 Jul 2025 00:36:54,
12559,,Pick Up,Pick Up,,,,,,,"Coconut Chetney, Sukha jawala",80.00,0.00,0.00,0.00,2.50,0.50,83.00,Cash,,Printed,11 Jul 2025 00:19:31,
12558,,Dine In (6C),Non AC,,,,,,,"Bacardi Black Rum (60 Ml), Veg Thali",920.00,92.00,0.00,0.00,76.50,0.50,905.00,Cash,,Printed,10 Jul 2025 23:53:06,
12557,,Pick Up,Pick Up,,,,,,,Bangda Fry,320.00,48.00,0.00,0.00,13.60,0.40,286.00,Cash,,Printed,10 Jul 2025 23:46:10,
12556,,Dine In (16),AC,,,,,,,"Budwiser Mild (650 Ml), Chicken Munchow Soup, Surmai Tawa Fry(2Pcs)",1730.00,0.00,0.00,0.00,146.50,0.50,1877.00,Cash,,Printed,10 Jul 2025 23:43:52,
12555,,Dine In (5),Non AC,,,,,,,"RAWAS JUMBO TAWA FRY, Royalstag (180 Ml), Tuborg Strong (650 Ml)",1980.00,0.00,0.00,0.00,148.00,0.00,2128.00,Cash,,Printed,10 Jul 2025 23:32:13,
12554,,Dine In (3),Non AC,,,,,,,Royalstag (180 Ml),330.00,0.00,0.00,0.00,33.00,0.00,363.00,Cash,,Printed,10 Jul 2025 23:19:40,
